strategy,task_id,task_type,category,task_difficulty,pitfalls,tag_count,split,pass_rate,num_tests,decomposition_steps,tokens_used,planning_time,initial_pass,final_pass,repair_rounds,total_tests_run,subtasks_repaired,localized_repairs,localized_repair_rate,compile_failed,final_status,round_trace_path,subtasks_targeted,contract_completeness,round_traces_json,contract_length,planning_tokens_diag,planning_time_diag,pattern_confidence,view_consistency,num_deltas,critic_comments,trace_length
semantic_diff,dp_fib_test,dp,unknown,S,base_case;edge_case,1,test,1.0,2,7.0,111.0,1.806837,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/semantic_diff/dp_fib_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0001746660564094782, ""failing_tests"": [], ""error_types"": []}]",,111.0,1.806837,,,1.0,,
role_decomposed,dp_fib_test,dp,unknown,S,base_case;edge_case,1,test,1.0,2,8.0,163.0,3.295795,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/role_decomposed/dp_fib_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00036287499824538827, ""failing_tests"": [], ""error_types"": []}]",,163.0,3.295795,,,,1.0,
simulation_trace,dp_fib_test,dp,unknown,S,base_case;edge_case,1,test,1.0,2,7.0,34.0,0.938155,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/simulation_trace/dp_fib_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00048054102808237076, ""failing_tests"": [], ""error_types"": []}]",,34.0,0.938155,,,,,1.0
direct_baseline,dp_fib_hard,dp,unknown,H,base_case;time_limit,1,train,1.0,2,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/direct_baseline/dp_fib_hard.json,,0.0,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00019099999917671084, ""failing_tests"": [], ""error_types"": []}]",,,,,,,,
contract_first,dp_fib_hard,dp,unknown,H,base_case;time_limit,1,train,1.0,2,7.0,144.0,2.248186,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/contract_first/dp_fib_hard.json,,0.25,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00018629099940881133, ""failing_tests"": [], ""error_types"": []}]",3.0,144.0,2.248186,,,,,
pattern_skeleton,dp_fib_hard,dp,unknown,H,base_case;time_limit,1,train,1.0,2,8.0,169.0,3.617046,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/pattern_skeleton/dp_fib_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0001800829777494073, ""failing_tests"": [], ""error_types"": []}]",,169.0,3.617046,0.0,,,,
failure_mode_first,dp_fib_hard,dp,unknown,H,base_case;time_limit,1,train,1.0,2,7.0,125.0,2.052063,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/failure_mode_first/dp_fib_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00014570803614333272, ""failing_tests"": [], ""error_types"": []}]",,125.0,2.052063,,,,,
multi_view,dp_fib_hard,dp,unknown,H,base_case;time_limit,1,train,1.0,2,7.0,110.0,4.274395,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/multi_view/dp_fib_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0001409160322509706, ""failing_tests"": [], ""error_types"": []}]",,110.0,4.274395,,1.0,,,
semantic_diff,dp_fib_hard,dp,unknown,H,base_case;time_limit,1,train,1.0,2,7.0,111.0,1.806837,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/semantic_diff/dp_fib_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00022504199296236038, ""failing_tests"": [], ""error_types"": []}]",,111.0,1.806837,,,1.0,,
role_decomposed,dp_fib_hard,dp,unknown,H,base_case;time_limit,1,train,1.0,2,8.0,164.0,2.901734,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/role_decomposed/dp_fib_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00036104198079556227, ""failing_tests"": [], ""error_types"": []}]",,164.0,2.901734,,,,1.0,
simulation_trace,dp_fib_hard,dp,unknown,H,base_case;time_limit,1,train,1.0,2,7.0,34.0,0.938155,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/simulation_trace/dp_fib_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00022966699907556176, ""failing_tests"": [], ""error_types"": []}]",,34.0,0.938155,,,,,1.0
direct_baseline,dp_fib_stress,dp,unknown,M,base_case;large_input,1,test,1.0,2,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/direct_baseline/dp_fib_stress.json,,0.0,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00018745899433270097, ""failing_tests"": [], ""error_types"": []}]",,,,,,,,
contract_first,dp_fib_stress,dp,unknown,M,base_case;large_input,1,test,1.0,2,7.0,144.0,2.248186,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/contract_first/dp_fib_stress.json,,0.25,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00019874999998137355, ""failing_tests"": [], ""error_types"": []}]",3.0,144.0,2.248186,,,,,
pattern_skeleton,dp_fib_stress,dp,unknown,M,base_case;large_input,1,test,1.0,2,8.0,169.0,3.617046,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/pattern_skeleton/dp_fib_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00019370904192328453, ""failing_tests"": [], ""error_types"": []}]",,169.0,3.617046,0.0,,,,
failure_mode_first,dp_fib_stress,dp,unknown,M,base_case;large_input,1,test,1.0,2,7.0,125.0,2.052063,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/failure_mode_first/dp_fib_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00019291701028123498, ""failing_tests"": [], ""error_types"": []}]",,125.0,2.052063,,,,,
multi_view,dp_fib_stress,dp,unknown,M,base_case;large_input,1,test,1.0,2,7.0,110.0,4.274395,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/multi_view/dp_fib_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00017037498764693737, ""failing_tests"": [], ""error_types"": []}]",,110.0,4.274395,,1.0,,,
semantic_diff,dp_fib_stress,dp,unknown,M,base_case;large_input,1,test,1.0,2,7.0,111.0,1.806837,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/semantic_diff/dp_fib_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00011841696687042713, ""failing_tests"": [], ""error_types"": []}]",,111.0,1.806837,,,1.0,,
role_decomposed,dp_fib_stress,dp,unknown,M,base_case;large_input,1,test,1.0,2,8.0,164.0,3.125016,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/role_decomposed/dp_fib_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0002638750011101365, ""failing_tests"": [], ""error_types"": []}]",,164.0,3.125016,,,,1.0,
simulation_trace,dp_fib_stress,dp,unknown,M,base_case;large_input,1,test,1.0,2,7.0,34.0,0.938155,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/simulation_trace/dp_fib_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0002073750365525484, ""failing_tests"": [], ""error_types"": []}]",,34.0,0.938155,,,,,1.0
direct_baseline,dp_fib_ood,dp,unknown,H,base_case;ood_shift,1,ood,1.0,2,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/direct_baseline/dp_fib_ood.json,,0.0,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0001937500201165676, ""failing_tests"": [], ""error_types"": []}]",,,,,,,,
contract_first,dp_fib_ood,dp,unknown,H,base_case;ood_shift,1,ood,1.0,2,7.0,144.0,2.248186,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/contract_first/dp_fib_ood.json,,0.25,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00015066604828462005, ""failing_tests"": [], ""error_types"": []}]",3.0,144.0,2.248186,,,,,
pattern_skeleton,dp_fib_ood,dp,unknown,H,base_case;ood_shift,1,ood,1.0,2,8.0,169.0,3.617046,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/pattern_skeleton/dp_fib_ood.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00012199999764561653, ""failing_tests"": [], ""error_types"": []}]",,169.0,3.617046,0.0,,,,
failure_mode_first,dp_fib_ood,dp,unknown,H,base_case;ood_shift,1,ood,1.0,2,7.0,125.0,2.052063,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/failure_mode_first/dp_fib_ood.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0001521250233054161, ""failing_tests"": [], ""error_types"": []}]",,125.0,2.052063,,,,,
multi_view,dp_fib_ood,dp,unknown,H,base_case;ood_shift,1,ood,1.0,2,7.0,110.0,4.274395,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/multi_view/dp_fib_ood.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0001116669736802578, ""failing_tests"": [], ""error_types"": []}]",,110.0,4.274395,,1.0,,,
semantic_diff,dp_fib_ood,dp,unknown,H,base_case;ood_shift,1,ood,1.0,2,7.0,111.0,1.806837,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/semantic_diff/dp_fib_ood.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0001188750029541552, ""failing_tests"": [], ""error_types"": []}]",,111.0,1.806837,,,1.0,,
role_decomposed,dp_fib_ood,dp,unknown,H,base_case;ood_shift,1,ood,1.0,2,8.0,164.0,3.268774,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/role_decomposed/dp_fib_ood.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0003408339689485729, ""failing_tests"": [], ""error_types"": []}]",,164.0,3.268774,,,,1.0,
simulation_trace,dp_fib_ood,dp,unknown,H,base_case;ood_shift,1,ood,1.0,2,7.0,34.0,0.938155,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/simulation_trace/dp_fib_ood.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00022525002714246511, ""failing_tests"": [], ""error_types"": []}]",,34.0,0.938155,,,,,1.0
direct_baseline,dp_coin,dp,unknown,M,no_solution,1,train,1.0,2,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/direct_baseline/dp_coin.json,,0.0,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0028369170031510293, ""failing_tests"": [], ""error_types"": []}]",,,,,,,,
contract_first,dp_coin,dp,unknown,M,no_solution,1,train,1.0,2,7.0,157.0,2.412473,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/contract_first/dp_coin.json,,0.25,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0004981670062988997, ""failing_tests"": [], ""error_types"": []}]",15.0,157.0,2.412473,,,,,
pattern_skeleton,dp_coin,dp,unknown,M,no_solution,1,train,1.0,2,8.0,178.0,5.030487,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/pattern_skeleton/dp_coin.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00044658302795141935, ""failing_tests"": [], ""error_types"": []}]",,178.0,5.030487,0.0,,,,
failure_mode_first,dp_coin,dp,unknown,M,no_solution,1,train,1.0,2,7.0,128.0,1.972619,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/failure_mode_first/dp_coin.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0001772079849615693, ""failing_tests"": [], ""error_types"": []}]",,128.0,1.972619,,,,,
multi_view,dp_coin,dp,unknown,M,no_solution,1,train,1.0,2,7.0,110.0,4.274395,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/multi_view/dp_coin.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0001468330156058073, ""failing_tests"": [], ""error_types"": []}]",,110.0,4.274395,,1.0,,,
semantic_diff,dp_coin,dp,unknown,M,no_solution,1,train,1.0,2,7.0,109.0,1.791918,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/semantic_diff/dp_coin.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0004852919955737889, ""failing_tests"": [], ""error_types"": []}]",,109.0,1.791918,,,1.0,,
role_decomposed,dp_coin,dp,unknown,M,no_solution,1,train,1.0,2,8.0,164.0,3.136692,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/role_decomposed/dp_coin.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0005272499984130263, ""failing_tests"": [], ""error_types"": []}]",,164.0,3.136692,,,,1.0,
simulation_trace,dp_coin,dp,unknown,M,no_solution,1,train,1.0,2,7.0,105.0,2.043623,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/simulation_trace/dp_coin.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0005402499809861183, ""failing_tests"": [], ""error_types"": []}]",,105.0,2.043623,,,,,1.0
direct_baseline,dp_coin_test,dp,unknown,M,no_solution;edge_case,1,test,1.0,2,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/direct_baseline/dp_coin_test.json,,0.0,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00030329200671985745, ""failing_tests"": [], ""error_types"": []}]",,,,,,,,
contract_first,dp_coin_test,dp,unknown,M,no_solution;edge_case,1,test,1.0,2,7.0,157.0,2.412473,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/contract_first/dp_coin_test.json,,0.25,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00028895901050418615, ""failing_tests"": [], ""error_types"": []}]",15.0,157.0,2.412473,,,,,
pattern_skeleton,dp_coin_test,dp,unknown,M,no_solution;edge_case,1,test,1.0,2,8.0,178.0,5.030487,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/pattern_skeleton/dp_coin_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0002459580427967012, ""failing_tests"": [], ""error_types"": []}]",,178.0,5.030487,0.0,,,,
failure_mode_first,dp_coin_test,dp,unknown,M,no_solution;edge_case,1,test,1.0,2,7.0,128.0,1.972619,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/failure_mode_first/dp_coin_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00021533295512199402, ""failing_tests"": [], ""error_types"": []}]",,128.0,1.972619,,,,,
multi_view,dp_coin_test,dp,unknown,M,no_solution;edge_case,1,test,1.0,2,7.0,110.0,4.274395,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/multi_view/dp_coin_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00022200000239536166, ""failing_tests"": [], ""error_types"": []}]",,110.0,4.274395,,1.0,,,
semantic_diff,dp_coin_test,dp,unknown,M,no_solution;edge_case,1,test,1.0,2,7.0,109.0,1.791918,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/semantic_diff/dp_coin_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0004172080080024898, ""failing_tests"": [], ""error_types"": []}]",,109.0,1.791918,,,1.0,,
